,key_0,Name,voltage,Site Code,Site Name,Voltage (kV),Region
1482,DRAX,DRAX42,400.0,DRAX,DRAX,400.0,nget
1483,MANN,MANN41,400.0,MANN,MANNINGTON,132.0,nget
1484,MANN,MANN41,400.0,MANN,MANNINGTON,400.0,nget
1485,PENN,PENN21,275.0,PENN,PENN,132.0,nget
1486,PENN,PENN21,275.0,PENN,PENN,275.0,nget
1487,PENN,PENN21,275.0,PENN,PENN,400.0,nget
1488,COGA,COGA3A,33.0,COGA,CORRIEGARTH WIND FARM,33,shet
1489,COGA,COGA3A,33.0,COGA,CORRIEGARTH WIND FARM,132,shet
1490,GRIW,GRIW12,132.0,GRIW,GRIMSBY WEST,132.0,nget
1491,GRIW,GRIW12,132.0,GRIW,GRIMSBY WEST,400.0,nget
1492,MAYB,MAYB3-,33.0,MAYB,MAYBOLE,132,spt_
1493,MAYB,MAYB3-,33.0,MAYB,MAYBOLE,33,spt_
1494,MILC,MILC1S,132.0,MILC,MILTON OF CRAIGIE,33,shet
1495,MILC,MILC1S,132.0,MILC,MILTON OF CRAIGIE,132,shet
1496,PORD,PORD3-,33.0,PORD,PORT DUNDAS,275,spt_
1497,PORD,PORD3-,33.0,PORD,PORT DUNDAS,33,spt_
1498,Offs,Offshore 275kV-3,,,,,
1499,CREB,CREB12,132.0,CREB,CREYKE BECK,132.0,nget
1500,CREB,CREB12,132.0,CREB,CREYKE BECK,275.0,nget
1501,CREB,CREB12,132.0,CREB,CREYKE BECK,400.0,nget
1502,EKIL,EKIL2R,275.0,EKIL,EAST KILBRIDE,275,spt_
1503,EKIL,EKIL2R,275.0,EKIL,EAST KILBRIDE,33,spt_
1504,HOWC,HOWC41,400.0,HOWC,HORNSEA THREE ONSHORE,400,ofto
1505,WAAO,WAAO11,132.0,WAAO,WALNEY 1 ONSHORE,132,ofto
1506,KILW,KILW1Q,132.0,KILW,KILWINNING,132,spt_
1507,KILW,KILW1Q,132.0,KILW,KILWINNING,33,spt_
1508,LOAN,LOAN2Q,275.0,LOAN,LONGANNET,275,spt_
1509,CORI,CORI3-,33.0,CORI,CORRIEMOILLIE,33,shet
1510,CORI,CORI3-,33.0,CORI,CORRIEMOILLIE,132,shet
1511,FOFO,FOFO2-,275.0,FOFO,FIRTH OF FORTH ONSHORE,275,shet
1512,FOFO,FOFO2-,275.0,FOFO,FIRTH OF FORTH ONSHORE,275,ofto
1513,SFER,SFER1L,132.0,SFER,ST FERGUS,132,shet
1514,MYBS,MYBS1T,132.0,MYBS,MYBSTER,33,shet
1515,MYBS,MYBS1T,132.0,MYBS,MYBSTER,132,shet
1516,BUMU,BUMU3-,33.0,BUMU,BURGHMUIR,33,shet
1517,BUMU,BUMU3-,33.0,BUMU,BURGHMUIR,132,shet
1518,GARE,GARE1S,132.0,GARE,GARELOCH,132,spt_
1519,BEAU,BEAU4-,400.0,BEAU,BEAULY,33,shet
1520,BEAU,BEAU4-,400.0,BEAU,BEAULY,132,shet
1521,BEAU,BEAU4-,400.0,BEAU,BEAULY,275,shet
1522,BEAU,BEAU4-,400.0,BEAU,BEAULY,400,shet
1523,ARBR,ARBR3-,33.0,ARBR,ARBROATH,33,shet
1524,ARBR,ARBR3-,33.0,ARBR,ARBROATH,132,shet
1525,TAYN,TAYN1R,132.0,TAYN,TAYNUILT,33,shet
1526,TAYN,TAYN1R,132.0,TAYN,TAYNUILT,132,shet
1527,KERG,KERG1T,132.0,KERG,KERGORD,132,shet
1528,FAUG,FAUG3-,33.0,FAUG,FORT AUGUSTUS,33,shet
1529,FAUG,FAUG3-,33.0,FAUG,FORT AUGUSTUS,132,shet
1530,FAUG,FAUG3-,33.0,FAUG,FORT AUGUSTUS,275,shet
1531,FAUG,FAUG3-,33.0,FAUG,FORT AUGUSTUS,400,shet
1532,HUTT,HUTT43,400.0,HUTT,HUTTON,25.0,nget
1533,HUTT,HUTT43,400.0,HUTT,HUTTON,132.0,nget
1534,HUTT,HUTT43,400.0,HUTT,HUTTON,400.0,nget
1535,SGRW,SGRW21,275.0,SGRW,SEAGREEN ONE OFFSHORE,220,ofto
1536,SGRW,SGRW21,275.0,SGRW,SEAGREEN ONE OFFSHORE,66,ofto
1537,SAEN,SAEN11,132.0,SAEN,SALTEND NORTH,132.0,nget
1538,SAEN,SAEN11,132.0,SAEN,SALTEND NORTH,275.0,nget
1539,CLTO,CLTO11,132.0,CLTO,CLACTON,132.0,nget
1540,COWT,COWT2A,275.0,COWT,COWBRIDGE,275.0,nget
1541,REDM,REDM1R,132.0,REDM,REDMOSS,33,shet
1542,REDM,REDM1R,132.0,REDM,REDMOSS,132,shet
1543,PEWO,PEWO4B,400.0,PEWO,PENWORTHAM,275.0,nget
1544,PEWO,PEWO4B,400.0,PEWO,PENWORTHAM,400.0,nget
1545,BRLE,BRLE14,132.0,BRLE,BRAMLEY,132.0,nget
1546,BRLE,BRLE14,132.0,BRLE,BRAMLEY,400.0,nget
1547,DOUN,DOUN2B,275.0,DOUN,DOUNREAY,33,shet
1548,DOUN,DOUN2B,275.0,DOUN,DOUNREAY,132,shet
1549,DOUN,DOUN2B,275.0,DOUN,DOUNREAY,220,shet
1550,DOUN,DOUN2B,275.0,DOUN,DOUNREAY,275,shet
1551,DOUN,DOUN2B,275.0,DOUN,DOUNREAY,400,shet
1552,LUMB,LUMB1Q,132.0,LUMB,LUMBS,132,shet
1553,KILS,KILS3-,33.0,KILS,KILMARNOCK SOUTH,400,spt_
1554,KILS,KILS3-,33.0,KILS,KILMARNOCK SOUTH,275,spt_
1555,KILS,KILS3-,33.0,KILS,KILMARNOCK SOUTH,132,spt_
1556,KILS,KILS3-,33.0,KILS,KILMARNOCK SOUTH,33,spt_
1557,OSBA,OSBA42,400.0,OSBA,OSBALDWICK,132.0,nget
1558,OSBA,OSBA42,400.0,OSBA,OSBALDWICK,400.0,nget
1559,MACC,MACC41,400.0,MACC,MACCLESFIELD,33.0,nget
1560,MACC,MACC41,400.0,MACC,MACCLESFIELD,275.0,nget
1561,MACC,MACC41,400.0,MACC,MACCLESFIELD,400.0,nget
1562,TORN,TORN4-,400.0,TORN,TORNESS,400,spt_
1563,TORN,TORN4-,400.0,TORN,TORNESS,132,spt_
1564,GRST,GRST61,66.0,GRST,GREYSTONES,66.0,nget
1565,WFIB,WFIB4-,400.0,WFIB,WESTFIELD BOUNDARY,400,spt_
1566,WFIB,WFIB4-,400.0,WFIB,WESTFIELD BOUNDARY,275,spt_
1567,PEHS,PEHS5-,11.0,,,,
1568,SLOY,SLOY1D,132.0,SLOY,SLOY,132,shet
1569,GLUE,GLUE1-,132.0,GLUE,GLEN ULLINISH EXTENSION,33,shet
1570,GLUE,GLUE1-,132.0,GLUE,GLEN ULLINISH EXTENSION,132,shet
1571,GGON,GGON11,132.0,GGON,GREATER GABBARD ONSHORE,132,ofto
1572,KERG,KERG1Q,132.0,KERG,KERGORD,132,shet
1573,SLOY,SLOY1N,132.0,SLOY,SLOY,132,shet
1574,CAPE,CAPE1B,132.0,CAPE,CAPENHURST,132.0,nget
1575,CAPE,CAPE1B,132.0,CAPE,CAPENHURST,275.0,nget
1576,CAPE,CAPE1B,132.0,CAPE,CAPENHURST,400.0,nget
1577,HARK,HARK13,132.0,HARK,HARKER,132.0,nget
1578,HARK,HARK13,132.0,HARK,HARKER,275.0,nget
1579,HARK,HARK13,132.0,HARK,HARKER,400.0,nget
1580,RYEH,RYEH41,400.0,RYEH,RYE HOUSE,132.0,nget
1581,RYEH,RYEH41,400.0,RYEH,RYE HOUSE,400.0,nget
1582,BLGH,BLGH3-,33.0,BLGH,BLARGHOUR,33,shet
1583,BLGH,BLGH3-,33.0,BLGH,BLARGHOUR,132,shet
1584,TILB,TILB4B,400.0,TILB,TILBURY,132.0,nget
1585,TILB,TILB4B,400.0,TILB,TILBURY,275.0,nget
1586,TILB,TILB4B,400.0,TILB,TILBURY,400.0,nget
1587,INGA,INGA1Q,132.0,INGA,INVERGARRY,33,shet
1588,INGA,INGA1Q,132.0,INGA,INVERGARRY,132,shet
1589,INGA,INGA1Q,132.0,INGA,INVERGARRY,400,shet
1590,COCK,COCK21,275.0,COCK,COCKENZIE,400,spt_
1591,COCK,COCK21,275.0,COCK,COCKENZIE,275,spt_
1592,COCK,COCK21,275.0,COCK,COCKENZIE,33,spt_
1593,ELST,ELST13,132.0,ELST,ELSTREE,132.0,nget
1594,ELST,ELST13,132.0,ELST,ELSTREE,275.0,nget
1595,ELST,ELST13,132.0,ELST,ELSTREE,400.0,nget
1596,BUST,BUST11,132.0,BUST,BUSTLEHOLME,132.0,nget
1597,BUST,BUST11,132.0,BUST,BUSTLEHOLME,275.0,nget
1598,BUST,BUST11,132.0,BUST,BUSTLEHOLME,400.0,nget
1599,LAMB,LAMB2T,275.0,LAMB,LAMBHILL,400,spt_
1600,LAMB,LAMB2T,275.0,LAMB,LAMBHILL,275,spt_
1601,STRI,STRI1R,132.0,STRI,STRICHEN,33,shet
1602,STRI,STRI1R,132.0,STRI,STRICHEN,132,shet
1603,LALE,LALE11,132.0,LALE,LALEHAM,33.0,nget
1604,LALE,LALE11,132.0,LALE,LALEHAM,132.0,nget
1605,LALE,LALE11,132.0,LALE,LALEHAM,275.0,nget
1606,THUS,THUS1K,132.0,THUS,THURSO SOUTH,33,shet
1607,THUS,THUS1K,132.0,THUS,THURSO SOUTH,132,shet
1608,THUS,THUS1K,132.0,THUS,THURSO SOUTH,275,shet
1609,STRL,STRL1-,132.0,STRL,STRONELAIRG WIND FARM (SSE),33,shet
1610,STRL,STRL1-,132.0,STRL,STRONELAIRG WIND FARM (SSE),132,shet
1611,WHBR,WHBR3B,33.0,WHBR,WHITELAW BRAE,33,spt_
1612,GORG,GORG3-,33.0,GORG,GORGIE,132,spt_
1613,GORG,GORG3-,33.0,GORG,GORGIE,33,spt_
1614,ELST,ELST11,132.0,ELST,ELSTREE,132.0,nget
1615,ELST,ELST11,132.0,ELST,ELSTREE,275.0,nget
1616,ELST,ELST11,132.0,ELST,ELSTREE,400.0,nget
1617,HACK,HACK21,275.0,HACK,HACKNEY,66.0,nget
1618,HACK,HACK21,275.0,HACK,HACKNEY,132.0,nget
1619,HACK,HACK21,275.0,HACK,HACKNEY,275.0,nget
1620,HACK,HACK21,275.0,HACK,HACKNEY,400.0,nget
1621,JUNB,JUNB1A,132.0,JUNB,JUNCTION B,132,spt_
1622,USKM,USKM2A,275.0,USKM,USKMOUTH,132.0,nget
1623,USKM,USKM2A,275.0,USKM,USKMOUTH,275.0,nget
1624,HARE,HARE3A,33.0,HARE,HARESTANES,132,spt_
1625,HARE,HARE3A,33.0,HARE,HARESTANES,33,spt_
1626,RYEH,RYEH4A,400.0,RYEH,RYE HOUSE,132.0,nget
1627,RYEH,RYEH4A,400.0,RYEH,RYE HOUSE,400.0,nget
1628,SACO,SACO3K,33.0,SACO,SALTCOATS,132,spt_
1629,SACO,SACO3K,33.0,SACO,SALTCOATS,33,spt_
1630,FOGG,FOGG1R,132.0,FOGG,FOGGIETON,132,shet
1631,FETT,FETT2P,275.0,FETT,FETTERESSO,33,shet
1632,FETT,FETT2P,275.0,FETT,FETTERESSO,132,shet
1633,FETT,FETT2P,275.0,FETT,FETTERESSO,275,shet
1634,FETT,FETT2P,275.0,FETT,FETTERESSO,400,shet
1635,CLYN,CLYN2Q,275.0,CLYN,CLYDE NORTH,275,spt_
1636,CLYN,CLYN2Q,275.0,CLYN,CLYDE NORTH,33,spt_
1637,NORL,NORL31,33.0,NORL,NORTON LEES,33.0,nget
1638,NORL,NORL31,33.0,NORL,NORTON LEES,275.0,nget
1639,HIGM,HIGM4A,400.0,HIGM,HIGH MARNHAM,275.0,nget
1640,HIGM,HIGM4A,400.0,HIGM,HIGH MARNHAM,400.0,nget
1641,COUA,COUA3-,33.0,COUA,COUPAR ANGUS,33,shet
1642,COUA,COUA3-,33.0,COUA,COUPAR ANGUS,132,shet
1643,WHIB,WHIB1A,132.0,WHIB,WHITE BRIDGE,132,shet
1644,ORRI,ORRI5-,11.0,ORRI,ORRIN,33,shet
1645,ORRI,ORRI5-,11.0,ORRI,ORRIN,132,shet
1646,ALDW,ALDW21,275.0,ALDW,ALDWARKE,33.0,nget
1647,ALDW,ALDW21,275.0,ALDW,ALDWARKE,275.0,nget
1648,KINM,KINM2C,275.0,KINM,KINMUCK,275,shet
1649,MYBS,MYBS3N,33.0,MYBS,MYBSTER,33,shet
1650,MYBS,MYBS3N,33.0,MYBS,MYBSTER,132,shet
1651,CREB,CREB42,400.0,CREB,CREYKE BECK,132.0,nget
1652,CREB,CREB42,400.0,CREB,CREYKE BECK,275.0,nget
1653,CREB,CREB42,400.0,CREB,CREYKE BECK,400.0,nget
1654,NINF,NINF12,132.0,NINF,NINFIELD,132.0,nget
1655,NINF,NINF12,132.0,NINF,NINFIELD,400.0,nget
1656,TRAW,TRAW11,132.0,TRAW,TRAWSFYNYDD,132.0,nget
1657,TRAW,TRAW11,132.0,TRAW,TRAWSFYNYDD,275.0,nget
1658,TRAW,TRAW11,132.0,TRAW,TRAWSFYNYDD,400.0,nget
1659,SELL,SELL12,132.0,SELL,SELLINDGE,132.0,nget
1660,SELL,SELL12,132.0,SELL,SELLINDGE,400.0,nget
1661,TUMM,TUMM2K,275.0,TUMM,TUMMEL,33,shet
1662,TUMM,TUMM2K,275.0,TUMM,TUMMEL,132,shet
1663,TUMM,TUMM2K,275.0,TUMM,TUMMEL,275,shet
1664,TUMM,TUMM2K,275.0,TUMM,TUMMEL,400,shet
1665,SWAN,SWAN4B,400.0,SWAN,SWANSEA NORTH,132.0,nget
1666,SWAN,SWAN4B,400.0,SWAN,SWANSEA NORTH,275.0,nget
1667,SWAN,SWAN4B,400.0,SWAN,SWANSEA NORTH,400.0,nget
1668,WDSO,WDSO42,400.0,WDSO,WEST OF DUDDON SANDS ONSHORE,400,ofto
1669,WDSO,WDSO42,400.0,WDSO,WEST OF DUDDON SANDS ONSHORE,155,ofto
1670,GARB,GARB1T,132.0,GARB,GARELOCH BOUNDARY,132,spt_
1671,SELL,SELL11,132.0,SELL,SELLINDGE,132.0,nget
1672,SELL,SELL11,132.0,SELL,SELLINDGE,400.0,nget
1673,CULL,CULL5-,11.0,CULL,CULLIGRAN,132,shet
1674,MYBS,MYBS3J,33.0,MYBS,MYBSTER,33,shet
1675,MYBS,MYBS3J,33.0,MYBS,MYBSTER,132,shet
1676,COGL,COGL4K,400.0,COGL,COIRE GLAS PUMPED STORAGE,400,shet
1677,ESST,ESST1-,132.0,ESST,ESSENSIDE,132,spt_
1678,BRNX,BRNX4-,400.0,BRNX,BRANXTON,400,spt_
1679,HAGR,HAGR1Q,132.0,HAGR,HAGGS ROAD,132,spt_
1680,HAGR,HAGR1Q,132.0,HAGR,HAGGS ROAD,33,spt_
1681,KNOK,KNOK1-,132.0,KNOK,KNOCKODHAR,132,spt_
1682,KNOK,KNOK1-,132.0,KNOK,KNOCKODHAR,33,spt_
1683,BROA,BROA1Q,132.0,BROA,BROADFORD,33,shet
1684,BROA,BROA1Q,132.0,BROA,BROADFORD,132,shet
1685,KINC,KINC2-,275.0,KINC,KINCARDINE,400,spt_
1686,KINC,KINC2-,275.0,KINC,KINCARDINE,275,spt_
1687,KINC,KINC2-,275.0,KINC,KINCARDINE,33,spt_
1688,AMEM,AMEM4A,400.0,AMEM,AMERSHAM MAIN,132.0,nget
1689,AMEM,AMEM4A,400.0,AMEM,AMERSHAM MAIN,400.0,nget
1690,CRSS,CRSS2R,275.0,CRSS,CROSSAIG,33,shet
1691,CRSS,CRSS2R,275.0,CRSS,CROSSAIG,132,shet
1692,CRSS,CRSS2R,275.0,CRSS,CROSSAIG,220,shet
1693,CRSS,CRSS2R,275.0,CRSS,CROSSAIG,275,shet
1694,WLER,WLER3A,33.0,WLER,WHITELEE REPOWERING,275,spt_
1695,WLER,WLER3A,33.0,WLER,WHITELEE REPOWERING,33,spt_
1696,JORD,JORD31,33.0,JORD,JORDANTHORPE,33.0,nget
1697,JORD,JORD31,33.0,JORD,JORDANTHORPE,275.0,nget
1698,SPEN,SPEN11,132.0,SPEN,SPENNYMOOR,132.0,nget
1699,SPEN,SPEN11,132.0,SPEN,SPENNYMOOR,400.0,nget
1700,KINM,KINM2B,275.0,KINM,KINMUCK,275,shet
1701,DUNO,DUNO1Q,132.0,DUNO,DUNOON,33,shet
1702,DUNO,DUNO1Q,132.0,DUNO,DUNOON,132,shet
1703,TOTT,TOTT21,275.0,TOTT,TOTTENHAM,132.0,nget
1704,TOTT,TOTT21,275.0,TOTT,TOTTENHAM,275.0,nget
1705,STOC,STOC3-,33.0,STOC,STRANOCH WIND FARM,132,spt_
1706,STOC,STOC3-,33.0,STOC,STRANOCH WIND FARM,33,spt_
1707,SALM,SALM1B,132.0,SALM,SALAMANDER OFFSHORE WIND FARM,132,shet
1708,DENS,DENS1Q,132.0,DENS,DENSIDE,132,shet
1709,PYLE,PYLE11,132.0,PYLE,PYLE,132.0,nget
1710,PYLE,PYLE11,132.0,PYLE,PYLE,275.0,nget
1711,ERRO,ERRO5J,11.0,ERRO,ERROCHTY,132,shet
1712,ALCE,ALCE4S,400.0,ALCE,ALCEMI SCORE BATTERY ENERGY STORAGE ,400,shet
1713,RUGE,RUGE11,132.0,RUGE,RUGELEY,132.0,nget
1714,RUGE,RUGE11,132.0,RUGE,RUGELEY,400.0,nget
1715,KINM,KINM2A,275.0,KINM,KINMUCK,275,shet
1716,WILT,WILT2A,275.0,WILT,WILTON,275.0,nget
1717,COTT,COTT41,400.0,COTT,COTTAM,400.0,nget
1718,HUMR,HUMR31,33.0,HUMR,HUMBER REFINERY,33.0,nget
1719,HUMR,HUMR31,33.0,HUMR,HUMBER REFINERY,400.0,nget
1720,ARNI,ARNI3-,33.0,ARNI,ARNISH SUBSTATION,33,shet
1721,ARNI,ARNI3-,33.0,ARNI,ARNISH SUBSTATION,132,shet
1722,FETT,FETT4R,400.0,FETT,FETTERESSO,33,shet
1723,FETT,FETT4R,400.0,FETT,FETTERESSO,132,shet
1724,FETT,FETT4R,400.0,FETT,FETTERESSO,275,shet
1725,FETT,FETT4R,400.0,FETT,FETTERESSO,400,shet
1726,HUNF,HUNF1Q,132.0,HUNF,HUNTERSTON FARM,132,spt_
1727,HUNF,HUNF1Q,132.0,HUNF,HUNTERSTON FARM,33,spt_
1728,KILC,KILC1Q,132.0,KILC,KILLIN CASCADE GROUP,132,shet
1729,WASF,WASF1A,132.0,WASF,WASHWAY FARM,132.0,nget
1730,WASF,WASF1A,132.0,WASF,WASHWAY FARM,275.0,nget
1731,BRST,BRST41,400.0,BRST,BURSTALL,400,ofto
1732,BRST,BRST41,400.0,BRST,BURSTALL,220,ofto
1733,IVER,IVER4B,400.0,IVER,IVER,66.0,nget
1734,IVER,IVER4B,400.0,IVER,IVER,132.0,nget
1735,IVER,IVER4B,400.0,IVER,IVER,275.0,nget
1736,IVER,IVER4B,400.0,IVER,IVER,400.0,nget
1737,DUMF,DUMF1-,132.0,DUMF,DUMFRIES,132,spt_
1738,DUMF,DUMF1-,132.0,DUMF,DUMFRIES,33,spt_
1739,CRSS,CRSS1K,132.0,CRSS,CROSSAIG,33,shet
1740,CRSS,CRSS1K,132.0,CRSS,CROSSAIG,132,shet
1741,CRSS,CRSS1K,132.0,CRSS,CROSSAIG,220,shet
1742,CRSS,CRSS1K,132.0,CRSS,CROSSAIG,275,shet
1743,SMAN,SMAN11,132.0,SMAN,SOUTH MANCHESTER,132.0,nget
1744,SMAN,SMAN11,132.0,SMAN,SOUTH MANCHESTER,275.0,nget
1745,WIMB,WIMB12,132.0,WIMB,WIMBLEDON,132.0,nget
1746,WIMB,WIMB12,132.0,WIMB,WIMBLEDON,275.0,nget
1747,WIMB,WIMB12,132.0,WIMB,WIMBLEDON,400.0,nget
1748,BRCW,BRCW1A,132.0,BRCW,BRACO WEST,33,shet
1749,BRCW,BRCW1A,132.0,BRCW,BRACO WEST,132,shet
1750,BRCW,BRCW1A,132.0,BRCW,BRACO WEST,275,shet
1751,BRCW,BRCW1A,132.0,BRCW,BRACO WEST,400,shet
1752,MILC,MILC1T,132.0,MILC,MILTON OF CRAIGIE,33,shet
1753,MILC,MILC1T,132.0,MILC,MILTON OF CRAIGIE,132,shet
1754,PEHE,PEHE2S,275.0,PEHE,PETERHEAD,33,shet
1755,PEHE,PEHE2S,275.0,PEHE,PETERHEAD,132,shet
1756,PEHE,PEHE2S,275.0,PEHE,PETERHEAD,275,shet
1757,PEHE,PEHE2S,275.0,PEHE,PETERHEAD,400,shet
1758,DUMF,DUMF3I,33.0,DUMF,DUMFRIES,132,spt_
1759,DUMF,DUMF3I,33.0,DUMF,DUMFRIES,33,spt_
1760,YELL,YELL1M,132.0,YELL,SOUTH YELL SWITCHING STATION,132,shet
1761,BENB,BENB1T,132.0,BENB,BENBRACK WIND FARM,132,spt_
1762,BENB,BENB1T,132.0,BENB,BENBRACK WIND FARM,33,spt_
1763,DAAS,DAAS3-,33.0,DAAS,DALLAS SUBSTATION,33,shet
1764,DAAS,DAAS3-,33.0,DAAS,DALLAS SUBSTATION,275,shet
1765,ALYT,ALYT4K,400.0,ALYT,ALYTH,33,shet
1766,ALYT,ALYT4K,400.0,ALYT,ALYTH,275,shet
1767,ALYT,ALYT4K,400.0,ALYT,ALYTH,400,shet
1768,CLYS,CLYS3B,33.0,CLYS,CLYDE SOUTH,275,spt_
1769,CLYS,CLYS3B,33.0,CLYS,CLYDE SOUTH,33,spt_
1770,CHLE,CHLE3-,33.0,CHLE,CHLEANSAID ,33,shet
1771,CHLE,CHLE3-,33.0,CHLE,CHLEANSAID ,132,shet
1772,MORF,MORF21,275.0,MORF,MORAY EAST ONSHORE SUBSTATION,275,shet
1773,MORF,MORF21,275.0,MORF,MORAY EAST ONSHORE SUBSTATION,400,shet
1774,MORF,MORF21,275.0,MORF,MORAY EAST ONSHORE,275,ofto
1775,TRSN,TRSN3-,33.0,TRSN,TROSTON,132,spt_
1776,TRSN,TRSN3-,33.0,TRSN,TROSTON,33,spt_
1777,WAAW,WAAW11,132.0,WAAW,WALNEY 1 OFFSHORE,132,ofto
1778,WAAW,WAAW11,132.0,WAAW,WALNEY 1 OFFSHORE,33,ofto
1779,HORI,HORI3A,33.0,HORI,HOPSRIG COLLECTOR,132,spt_
1780,HORI,HORI3A,33.0,HORI,HOPSRIG COLLECTOR,33,spt_
1781,INKE,INKE1Q,132.0,INKE,INVERKEITHING,132,spt_
1782,INKE,INKE1Q,132.0,INKE,INVERKEITHING,33,spt_
1783,KERG,KERG1B,132.0,KERG,KERGORD,132,shet
1784,ROTI,ROTI4K,400.0,ROTI,ROTHIENORMAN,33,shet
1785,ROTI,ROTI4K,400.0,ROTI,ROTHIENORMAN,132,shet
1786,ROTI,ROTI4K,400.0,ROTI,ROTHIENORMAN,275,shet
1787,ROTI,ROTI4K,400.0,ROTI,ROTHIENORMAN,400,shet
1788,BEAT,BEAT21,275.0,BEAT,BEATRICE SUBSTATION,400,shet
1789,BEAT,BEAT21,275.0,BEAT,BEATRICE ONSHORE,400,ofto
1790,BEAT,BEAT21,275.0,BEAT,BEATRICE ONSHORE,220,ofto
1791,THOM,THOM41,400.0,THOM,THORPE MARSH,66.0,nget
1792,THOM,THOM41,400.0,THOM,THORPE MARSH,275.0,nget
1793,THOM,THOM41,400.0,THOM,THORPE MARSH,400.0,nget
1794,CELL,CELL41,400.0,CELL,CELLARHEAD,132.0,nget
1795,CELL,CELL41,400.0,CELL,CELLARHEAD,400.0,nget
1796,MOSS,MOSS1S,132.0,MOSS,MOSSFORD,132,shet
1797,WLEE,WLEE3B,33.0,WLEE,WHITELEE,275,spt_
1798,WLEE,WLEE3B,33.0,WLEE,WHITELEE,33,spt_
1799,AMEM,AMEM11,132.0,AMEM,AMERSHAM MAIN,132.0,nget
1800,AMEM,AMEM11,132.0,AMEM,AMERSHAM MAIN,400.0,nget
1801,POPP,POPP31,33.0,POPP,POPPLETON,33.0,nget
1802,POPP,POPP31,33.0,POPP,POPPLETON,275.0,nget
1803,NECT,NECT41,400.0,NECT,NECTON,400.0,nget
1804,OFOA,OFOA1T,132.0,OFOA,OLD FOREST OF AE,132,spt_
1805,OFOA,OFOA1T,132.0,OFOA,OLD FOREST OF AE,33,spt_
1806,INRU,INRU1Q,132.0,INRU,INVERUGIE,132,shet
1807,ABED,ABED3-,33.0,ABED,ABERARDER ONSHORE WIND FARM,33,shet
1808,ABED,ABED3-,33.0,ABED,ABERARDER ONSHORE WIND FARM,132,shet
1809,INVR,INVR2-,275.0,INVR,INVERARNAN,33,shet
1810,INVR,INVR2-,275.0,INVR,INVERARNAN,132,shet
1811,INVR,INVR2-,275.0,INVR,INVERARNAN,275,spt_
1812,NORM,NORM11,132.0,NORM,NORWICH MAIN,132.0,nget
1813,NORM,NORM11,132.0,NORM,NORWICH MAIN,400.0,nget
1814,SHEC,SHEC31,33.0,SHEC,SHEFFIELD CITY,33.0,nget
1815,SHEC,SHEC31,33.0,SHEC,SHEFFIELD CITY,275.0,nget
1816,BROX,BROX1R,132.0,BROX,BROXBURN,132,spt_
1817,BROX,BROX1R,132.0,BROX,BROXBURN,33,spt_
1818,TARL,TARL3-,33.0,TARL,TARLAND,33,shet
1819,TARL,TARL3-,33.0,TARL,TARLAND,132,shet
1820,GANW,GANW11,132.0,GANW,GALLOPER NORTH OFFSHORE,132,ofto
1821,GANW,GANW11,132.0,GANW,GALLOPER NORTH OFFSHORE,33,ofto
1822,THAW,THAW12,132.0,THAW,THANET WIND ONSHORE,132,ofto
1823,HAGR,HAGR3-,33.0,HAGR,HAGGS ROAD,132,spt_
1824,HAGR,HAGR3-,33.0,HAGR,HAGGS ROAD,33,spt_
1825,GLKO,GLKO1-,132.0,GLKO,GLEN KYLLACHY WIND FARM - ONSHORE,33,shet
1826,GLKO,GLKO1-,132.0,GLKO,GLEN KYLLACHY WIND FARM - ONSHORE,132,shet
1827,WIOW,WIOW1R,132.0,WIOW,WILLOWDALE,33,shet
1828,WIOW,WIOW1R,132.0,WIOW,WILLOWDALE,132,shet
1829,CONQ,CONQ12,132.0,CONQ,CONNAHS QUAY,132.0,nget
1830,CONQ,CONQ12,132.0,CONQ,CONNAHS QUAY,400.0,nget
1831,ANSU,ANSU2-,275.0,ANSU,AN SUIDHE,33,shet
1832,ANSU,ANSU2-,275.0,ANSU,AN SUIDHE,132,shet
1833,ANSU,ANSU2-,275.0,ANSU,AN SUIDHE,275,shet
1834,INGA,INGA4J,400.0,INGA,INVERGARRY,33,shet
1835,INGA,INGA4J,400.0,INGA,INVERGARRY,132,shet
1836,INGA,INGA4J,400.0,INGA,INVERGARRY,400,shet
1837,GWBW,GWBW12,132.0,GWBW,GWYNT-Y-MOR OFFSHORE B,132,ofto
1838,GWBW,GWBW12,132.0,GWBW,GWYNT-Y-MOR OFFSHORE B,33,ofto
1839,GLNU,GLNU3-,33.0,GLNU,GLEN ULLINISH WINDFARM,33,shet
1840,GLNU,GLNU3-,33.0,GLNU,GLEN ULLINISH WINDFARM,132,shet
1841,MONF,MONF41,400.0,MONF,MONK FRYSTON,275.0,nget
1842,MONF,MONF41,400.0,MONF,MONK FRYSTON,400.0,nget
1843,MONF,MONF41,400.0,MONF,MONK FRYSTON NEW,400.0,nget
1844,BERW,BERW3-,33.0,BERW,BERWICK,132,spt_
1845,BERW,BERW3-,33.0,BERW,BERWICK,33,spt_
1846,KERG,KERG1R,132.0,KERG,KERGORD,132,shet
1847,ABHA,ABHA4B,400.0,ABHA,ABHAM,132.0,nget
1848,ABHA,ABHA4B,400.0,ABHA,ABHAM,400.0,nget
1849,GLUE,GLUE3C,33.0,GLUE,GLEN ULLINISH EXTENSION,33,shet
